"Data Source","World Development Indicators",

"Last Updated Date","2019-12-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Antigua and Barbuda","ATG","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","-12.3876156628496","-2.50343250519646","-17.876791138604","-14.3040806092767","-22.1182470043923","-25.3088656719854","-4.99604453373648","0.287945387637902","-9.58808886155898","-40.7261836754071","-33.005184483202","-11.2977357381846","-18.6073650564112","-6.74369352750654","-6.41930987459625","-1.9769162939518","2.81321400876769","-1.07637019317923","-0.0898208587130723","-9.37949626570513","-6.96045886897196","-6.42573191162573","-7.88645077230935","-8.04344318425118","-7.10527716783548","-10.1159872139607","-11.4018669691119","-10.3418597831379","-16.7769846660216","-25.2171143149332","-29.3971454510803","-26.246946881963","-13.8063634934331","-14.5474898838945","-10.3453829249712","-13.9023718926126","-17.3007972638727","0.266640583293098","2.19446051698316","-2.42620643748483","-8.84658938095234","-7.02659435120232","",
"Australia","AUS","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-6.12831740489173","-4.99791319363194","-3.25417273301556","-3.17450760469959","-2.9817646325519","-4.92317603876925","-5.08398868628855","-3.59846216931477","-2.74076607343498","-4.45739929189716","-5.60865887094456","-3.72987227237788","-2.11084652161365","-4.05480270758646","-6.2826327570975","-6.74083236526461","-6.25071507998208","-6.07443702924561","-7.52116229695118","-4.94515069836674","-5.27033137745749","-3.90129530018019","-3.18126653304053","-4.17054203246807","-3.03724164450092","-2.95726606528368","-4.21350171011109","-3.3955926913079","-2.69472771038244","-2.06850534839016","",
"Austria","AUT","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.97261080636848","3.27200314072399","3.79454043655955","4.48508217916591","2.57482210818849","2.92744156292677","1.57704840696994","1.50013544947886","1.94833654536212","2.39594143192575","1.73749753483461","2.72541198739189","1.53831377447158","2.37185876371113","",
"Azerbaijan","AZE","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-13.1254467759284","-29.3128433140599","-23.1091642655859","-30.6884241774716","-13.0903886546052","-3.18196815285284","-0.906754298668071","-12.3218512263918","-27.7741943440845","-29.8283699690511","1.26316311439409","17.6695773383406","27.2883243190353","33.678544063861","22.9725301709198","28.4303731948664","25.9962274288622","21.491304729494","16.4927257167165","13.5675443544848","-0.419212868310283","-3.60045769447184","4.12219738291502","12.8912178622809","",
"Burundi","BDI","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","-3.59026812582895","-3.00942472812131","-8.41652238216762","-6.47258561238188","-1.03144329893231","-6.13410034398202","-2.85038738673383","-5.50382096415844","-2.99542008499923","-1.82525676729153","1.04416596056391","-4.60400356055959","0.630045184343134","-5.44160379280805","-2.61184612113877","-5.76258887448881","-4.18720201167941","-0.397990077144825","-3.04630146043229","-3.53655815425186","-0.510079105705359","-10.4870452917285","-8.20727628763793","-16.0907339212268","-9.04769295369931","-14.811120701341","-12.6836310733343","-11.1925745502886","-10.5411407576575","-14.6012123750915","-12.0230782537444","-11.4775842140723","-11.7703187041194","-11.9411536245662","",
"Belgium","BEL","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.51947424084265","3.40474056965591","3.10265016051503","1.99729773907908","1.85183953655122","1.49759378174027","-0.83463187503311","1.82350218721236","1.52571010294274","-1.94567389218221","-0.0833599824747424","0.973644247219537","0.755869017538414","1.37687933941539","0.555984083965999","1.2286877934278","-0.967437907854385","",
"Benin","BEN","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","-5.27758651405042","-7.88628294719232","-9.28064262566191","-7.55459383219656","-9.72524025636972","-4.37113746687234","-2.5420576892276","-7.23139294704359","-29.7501244086821","-12.3059404856611","-5.42956701524047","-3.72498945939993","-3.95504625740743","-2.19467545561387","-6.51092368709819","-0.893468996044377","-0.925585973242121","-10.893080681888","-4.28904687368759","-2.58299689570664","0.660280512491468","-7.69564306864425","-1.7345747752923","-6.78725067575079","-5.39740012815666","-5.78397409731434","-3.13650787559773","-2.79555501960946","-5.11348940516087","-8.480812204075","-6.38057009610549","-4.70646816301719","-4.2199411623488","-8.94638270881773","-7.51488756834028","-9.14353085460341","-7.601181699383","-6.59689879547405","-7.07756004850199","-7.34911034137236","-9.10372066545496","-8.97849973081037","-9.42814776100738","-10.0037285885317","","",
"Burkina Faso","BFA","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-11.6117648447844","-9.34359766220884","-8.27015235049565","-11.5074638193876","-4.5409321530884","-2.02058598020656","-1.4936776304502","-1.45353671457541","-11.259242743613","-8.06006317804041","-8.5902098256032","-7.17484796641443","-7.25098392620379","","",
"Bangladesh","BGD","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","-2.73115105375932","-2.91113742780808","-2.89047855609156","-2.67224064450434","-3.8710788966539","-5.0204218554513","-2.70261503542757","-0.260095325762879","-2.52446691018841","-2.04311325466852","-2.87122454357184","-0.975865069282383","-1.02651167385888","-3.82036362164056","-1.25927362344054","0.208651431216538","0.570158867838374","1.08321175697211","0.590988260289111","-2.17154889891301","-2.13490813503246","-0.59346471814869","-0.0703537046583936","-0.710651968609125","-0.573042663299641","-0.991687231894648","1.35086830489484","0.218816448007947","-0.428022753319864","-0.250193220827654","1.66538337953829","1.07621192542407","1.01077432985677","3.47014347494473","1.82904182016697","-0.125812447167656","1.93130081800403","1.37240298059038","0.437162722543549","1.3223490265586","0.420654913693236","-2.396644203729","-2.7708693111618","",
"Bulgaria","BGR","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","4.80865418169129","0.613990941117262","0.91510702099059","0.217343180857701","3.04064614519954","-0.792752329323553","-4.69646000732052","-2.56218639906053","-1.78223553987341","-3.49729150664996","-8.28805964230479","-0.702697126013265","-3.47712151394422","-10.146162596186","-0.327922374429224","-0.136742645319031","0.128847626516584","3.80768167282717","-0.414347123568606","-4.81919441571952","-5.34999484134573","-5.71661098351714","-1.96012585731193","-4.87142183644959","-6.4378079649407","-11.2934575320803","-17.179052307269","-25.7523668213883","-21.825993230569","-8.20347122522432","-1.90598476688248","0.474569007788606","-0.980687124879937","1.22156045542661","1.31520901905535","0.122247793964902","3.29924614894295","3.6446487616597","5.36167936526468","",
"Bahrain","BHR","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","5.99961330881645","12.3859191985215","11.6727458728887","2.74850470682566","5.59073885536122","1.06328745175151","-2.25668728761872","-5.93539328331452","5.18640902234036","-4.997590693192","1.64738430583501","-13.0552514835513","-17.3981191222571","-6.52585299833368","-4.59061834120862","4.05818598494556","4.26795256796456","-0.489253689059146","-12.5718179532433","-0.55700415407957","9.16025901142396","2.51701963066081","-0.517337576539301","1.80990381150794","3.5861057173287","9.23180920590181","11.8210087744718","13.3758607441787","8.77794552627984","2.44123386880184","2.99484203003364","11.2846476112314","8.38384421169702","7.4055147998155","4.56231406676018","-2.41635190288218","-4.6288774992681","-4.51492904210788","-6.44985369105103","",
"Bahamas, The","BHS","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","10.6058246379069","4.05329593267882","0.288322921672273","-3.76381788350431","-5.63918220624579","-9.80722046968104","-7.31166444909079","-5.8056325023084","-4.91401695164372","-0.116344211502745","0.930232558139535","-2.01915998596758","-2.35991341069591","-2.74983670803396","-1.15603284902085","-5.77919489836588","1.15149565776777","1.57373868046572","-1.29487572875115","-4.25488480606591","-7.29564976447769","-7.45535629686247","-14.5670708684925","-4.22180125379529","-7.8368767543246","-7.75394544009676","-4.76646866689712","-5.33827728918196","-3.39160866189818","-7.12305028440183","-13.8061914480317","-12.3851568041165","-11.6100892944233","-8.10442037435534","-8.0632166374795","-11.9472714724764","-14.0366811249475","-14.1434103022901","-17.2750974574321","-10.2377010699914","-5.95377539358059","-12.4202036467134","-12.1148323470149","",
"Bosnia and Herzegovina","BIH","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-8.38319150019889","-10.6990128527463","-7.18667207130769","-12.9211338999158","-17.9016269907668","-19.4870977743581","-15.4708902075675","-16.4341604258784","-7.75852509234702","-9.19040813419002","-13.8328410662944","-6.44524833430889","-6.00030136670183","-9.47895015576812","-8.62589346964274","-5.32603546420903","-7.3510129104348","-5.06877532716484","-4.70527266932969","-4.33992505123469","-3.72276264356893","",
"Belarus","BLR","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2.67182741116751","-2.97213555892767","-3.2799728013311","-3.49600446207497","-6.08136433770411","-6.67782915883964","-1.59575083342586","-3.60449996573168","-4.28011087042602","-2.23170099050055","-2.55836514899576","-5.14985257582243","1.51816263518737","-3.75571864710409","-6.65342977379785","-8.16049334775654","-12.0544690632009","-14.1143568472328","-8.1811542905499","-2.83504162674368","-10.0192002695737","-6.63297207830251","-3.24348350864049","-3.37743133682293","-1.74028732403957","-0.0576576624004776","",
"Belize","BLZ","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","-2.47222306926637","4.25594465493864","5.1589046114523","3.34421319034896","-0.812263021571891","-5.16072906869375","3.72494659019097","-5.80139334627404","-5.51868818852148","-8.66290708406994","-6.89611005129086","-2.78106377201034","-1.03604113480883","-4.87991742806802","-8.68623451534193","-9.93433617131822","-19.4179712468247","-21.8343689075678","-17.7281216819616","-18.6077657288905","-14.6452152976243","-13.5721409173572","-2.08502569072976","-4.03628667309255","-10.5856044231356","-6.20413741494644","-3.32103949288399","-1.36561235244477","-2.1743466032731","-4.59577158175137","-8.17062850821936","-10.1367346977097","-9.20828612312246","-7.1263756719834","-8.28022535334338","",
"Bermuda","BMU","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.1311569604856","20.6286106047854","14.8405201744643","10.0124583149887","12.1154058592137","15.6302029857182","16.740078210883","15.0824077368213","","","","","","",
"Bolivia","BOL","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","-1.95828379095249","-3.65305430389743","-8.82066301428154","-8.9791709344862","-0.141376576576577","-7.96295406273313","-3.10738796438547","-2.5972435843949","-2.88206451227581","-5.30565895007857","-9.81884097006626","-9.99707740017951","-6.62073624580075","-5.72733694419984","-4.08621723592928","-4.91458953233012","-9.45978187704682","-8.81479530065229","-1.50804726616858","-4.50469198565178","-5.13305004040451","-6.98363367608569","-7.838734047514","-5.89010900471227","-5.3150101705216","-3.36559913038611","-4.45175560151427","0.935306542671446","3.84682632759301","6.51831708191834","11.5044303913468","12.1282312015542","11.9507032799204","4.69169762158678","4.4466262498997","2.24180687878168","7.27367789386462","3.43772063883638","1.72871286308603","-5.86726594169153","-5.61927215929031","-4.98795999657252","-4.93848187772815","",
"Brazil","BRA","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","-5.63255607078097","-4.27042476753516","-2.86596082881762","-3.48404827032519","-4.67441165219712","-5.45942852599605","-4.46348133013702","-5.79269615412952","-3.36146001651862","0.0157876673411344","-0.125592758327504","-1.98070223384813","-0.493736294758179","1.25787921649422","0.235434925257987","-0.827575549865505","-0.240520187108118","1.51997289061325","0.00456831086748237","-0.206589359334755","-2.35745132241794","-2.73368737119507","-3.45233389210181","-3.91664733691129","-4.23765164171248","-3.69602786062391","-4.15010360594012","-1.5033845088707","0.748189046560784","1.75366875430119","1.5684367616763","1.22977435703404","0.111001536289729","-1.66243750910101","-1.4580278254244","-3.57712942632679","-2.91597984141607","-3.3993363272872","-3.22678525545355","-4.12994092486795","-3.02251730009749","-1.34890431174075","-0.731133553818489","-2.22300719037775","",
"Barbados","BRB","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","-15.3385595758397","-10.2839484130233","-14.7507083742139","-10.4120870162104","-5.68835717144103","-5.13155232515019","-1.95260560531638","-12.1864969022367","-3.3100540201005","-3.39357494438923","2.00012028834462","4.9735905733964","1.00333169570311","-1.12513521861487","3.11831972767166","1.654956232493","-0.385505344636933","-1.17582005994699","8.00298759546876","4.00026712689491","6.51387118597841","0.449811659027585","1.41291372134447","-3.7113085773239","-3.98106295343429","-6.7219311067696","-6.82568435047253","-5.60580606901641","-7.22857139228925","-7.35661113893262","-11.7543422926735","-11.9523924895809","-8.40344954142868","-5.89987449078627","-9.94070618671753","-5.8137078209069","-4.8215502952145","-5.45850512858231","-8.91453803238447","-5.30571093991987","","","","","","",
"Brunei Darussalam","BRN","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.8381594348847","30.0462831993621","37.8825205941001","36.6115330751906","42.3088889783222","45.5892584015209","39.4227440214599","48.2099198431507","37.0597078901685","36.5949373128642","34.7096739406741","29.8382372349661","20.8813553629782","30.7082045349756","16.6789167866155","12.8932404838903","16.3623037966033","7.87147877202051","",
"Bhutan","BTN","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-4.22199731783635","7.1012834044072","-8.93940115376295","-5.21369767383279","-20.3786001424346","-28.9095956052451","-20.6743662682735","-26.257189137568","-24.8000637761933","-26.6202281128714","-28.0532099047547","-21.3773005701255","-19.6306300582963","",
"Botswana","BWA","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","-10.0132214496625","-5.47162672195793","-5.97004272199601","-19.5735697107911","-7.3929356441093","-14.2376112904952","-28.2791718718902","-14.2486640869424","-6.73468605032933","-4.73613898473428","7.35060852063564","7.80294243499899","31.9798253249924","7.33285958894355","15.95073618827","-0.509059523255192","7.68325599444933","4.76794496293621","10.2626921846231","5.20341696081019","6.33433989350048","10.2099836167102","14.370537939642","3.54256764525241","10.6386901803626","9.41804487971773","10.8424755023729","4.84208664390618","9.54245426833143","3.53678425939583","16.0858602675021","19.261256862234","15.1230363758021","1.36618312388584","-6.3131815263709","-6.29005006312521","-0.720366363297084","-5.60795882908568","4.46651989003808","10.6711233962936","2.20349649509555","7.75185399485217","5.3376448238251","1.8546948751444","",
"Central African Republic","CAF","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","-3.72453991872413","-3.7646803476167","-2.27681540142018","-5.40142668043098","-0.601662193168021","-5.69851666022719","-4.44979466232441","-5.243846276522","-5.62130070554775","-7.70920025249233","-6.11390207811198","-2.73605661180773","-2.70887010682533","-6.18666473665082","-4.48468332510769","-5.88243162386596","-1.01269535614949","-2.89900462723418","","","","","","","","","","","","","","","","","","","","","","","","","",
"Canada","CAN","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","-2.93410062327002","-2.70156288880975","-2.5588377993532","-1.868780624939","-0.918917885087005","-3.04099352440989","-2.58415089618873","-1.94749353730474","-1.36536703524562","-2.45829156334324","0.56172184480721","-1.04621702620711","-2.12614833454276","-1.56584841500202","-2.84911021927044","-4.71507142340636","-3.69772092137495","-3.30919483969875","-3.74519448493755","-3.44947840535248","-2.22309097776917","-4.09262045514918","0.57303017143079","-0.740760642789129","-0.38652902845197","-1.60077143740477","-3.00748482693253","-3.17903576621386","-3.01270207598342","-3.93165356183188","-3.41108399691507","-3.74794482163497","-3.66634769111169","-3.87285895730841","-2.40547749674408","-0.837893543964205","0.386298807019607","-1.37640224229782","-1.42442604725626","0.125036403327313","2.49151789660971","2.13990456881022","1.65088739380188","1.16911115069685","2.27087776454734","1.87565295436264","1.36764703691342","0.754333235340083","0.205143691237053","-2.97379386747266","-3.60465616323544","-2.78049623232045","-3.60127552534656","-3.22607749336988","-2.39992680118486","-3.56997806046434","-3.21308986308465","-2.81630548282527","-2.64528176068228","",
"Central Europe and the Baltics","CEB","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","2.70896299158653","2.08972134409478","-0.219795386467801","-0.16898730471364","3.14399723533131","2.26846805910892","1.08874027129079","5.77848487804638","5.60358418577224","3.0129443778775","3.24996919386224","4.22639153824668","3.60300021061214","2.37289022691934","3.65144822920681","4.91902335946917","6.3836937378332","5.71651804622626","6.0424633965419","6.03346156444059","8.83594866629515","8.5391355600263","9.75578543547494","11.9474588116932","8.13396030868136","8.47842029635845","12.6416225822552","14.6173702579652","13.4827234307336","14.2905891822522","9.98740933063335","2.37886172592165","7.52004147267213","14.7009282553697","7.81343807989136","10.6747069951944","11.5719291441517","8.55377656220236","11.2607902245683","9.46976506116058","6.52340145203997","10.5085409888816","",
"Channel Islands","CHI","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","-6.428575535824","1.43106816609129","-3.94617349975573","-6.80428086731538","-5.4532036507624","-6.78795913415298","-13.7149137241856","-9.09740865323303","-5.48733659260825","-10.7580432856309","-7.98163671396764","-6.30690234000097","-3.30211879472883","-0.88862503072682","-2.31167529436374","-1.46346452178584","-0.258227917658033","-2.08183182659236","-5.17711011664487","-2.78379904683353","-1.83751390322137","-3.95011430718799","-4.30852276340813","-4.80332666487166","0.132144507733866","-1.15273015378114","-1.54991419721893","-0.831807295200827","-0.293737946240862","2.84362985692124","1.48385957763608","4.52504281706846","4.27577611656797","-3.72889126959234","1.86787323194755","1.40423862732603","-1.61901084042921","-3.91981211850398","-4.03651585798724","-1.64578956793977","-2.31530528949663","-1.58186382310873","-2.14747065810882","-3.07052470897273","",
"China","CHN","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","2.76659432624214","1.83799028436738","0.7809298892012","-3.68899568389975","-2.33875662783206","0.109900989377698","-1.21721011703892","-1.24134462142706","3.3245772317122","3.46189976557133","1.49935919653793","-2.61034032424978","1.22411802410261","0.220324638314351","0.838556008748969","3.84389018852671","3.05837530758482","1.93007794733077","1.69384860066437","1.29916795722937","2.4087584656332","2.59301902752458","3.52576604119722","5.79092164974088","8.42412573805547","9.94784826180858","9.15412335283557","4.76814496964165","3.906751469205","1.80224794950967","2.52444822969913","1.54856495759896","2.2613011316869","2.7612298687667","1.81544631191789","1.60675922029284","0.360751326538706","",
"Cote d'Ivoire","CIV","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.232220231246161","2.69067974669226","-0.683459179085324","1.86404740712831","6.66291457063401","1.86675403198458","10.4907534175125","-1.1965124816822","-2.02379835485627","1.44418354039447","-0.607561618088416","-1.17288154366301","-2.75006884477811","","",
"Cameroon","CMR","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","-2.74477636911063","-4.2259069782207","-2.16262377418436","-6.60758881068289","-6.30762451292765","-5.26758826662189","-5.57934126013497","-2.16510393303478","-6.8913142093202","-4.25401773577453","-7.25656338301443","-3.41350381485158","-2.60230675962133","-4.94272077076006","-2.69968112697077","-3.20966936954263","-3.30522623944012","-0.528948834406833","0.931703331640727","-2.72665191744295","-5.37403591950793","-1.42073840318744","-4.54856182954038","-2.16044532819796","-3.34917241806917","-3.77609007044466","-4.10029160227638","-2.38332586440783","-2.76060069716913","0.998894862969517","1.2774131163169","-1.70293021387759","-4.29962855096723","-3.27536169265482","-2.55041858249316","-3.2846825023275","-3.48634099498382","-4.00684547479544","-3.79483453612999","-3.17961622378352","-2.71830852565055","-3.64441527669994","",
"Congo, Dem. Rep.","COD","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-3.24794599003715","0.330752301339338","3.14869892285605","-0.763068847417733","-6.02250920862764","-10.0784949239754","-4.95593928270912","-4.3010010758846","-9.51293594120967","-4.79716159124456","-3.91310448842874","-4.05028951368052","-3.26525011803012","-4.59279707301457","",
"Congo, Rep.","COG","Current account balance (% of GDP)","BN.CAB.XOKA.GD.ZS","","","","","","","","","","","","","","","","","","","-20.5516893595602","-8.28823529411855","-9.76997780244153","-23.1101971589992","-15.3447405498759","-19.1156156156142","9.58226395409477","-7.46302018953428","-32.4832377793842","-9.69133909004284","-20.1330804248877","-3.55503079791129","-8.97637795275613","-16.9376864751516","-10.793405430496","-28.8011805252947","-44.8409955053926","-29.5463911954581","-25.6169870198605","-6.70967059885187","-12.3421446934439","-9.79852291625571","20.128942925725","-1.01723379383104","-1.14076677635869","14.8882760500075","14.5085102094744","11.427413654376","1.60540243425331","-25.0763848693967","7.30055402153557","-14.2365117357444","7.49783017493218","14.3524449746496","17.7029508295067","13.7471404187971","4.78841875168978","-54.1169872942856","-39.7701580693413","","","",
