"Data Source","World Development Indicators",

"Last Updated Date","2019-12-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Aruba","ABW","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","39.4763138709541","39.4505827682322","43.7921284575402","43.3705006431457","44.484016833031","44.2223094408915","43.2917773056933","40.9120052713558","42.4490381318151","43.0682207602649","45.4137231643679","43.2309330532642","41.8767132020144","44.623274455949","44.7997006095161","46.0188536514402","51.3276258992806","55.6353233830846","52.3972925545249","54.7401006711409","54.8886866359447","52.9646656697287","52.4626780626781","57.1212385423653","60.352629118953","58.1948948290973","60.5514216442583","62.5162086128544","63.4490617752477","62.3342673308427","64.5010130856902","65.5533926354986","","",
"Afghanistan","AFG","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","9.27272669797149","8.75303633093478","7.15447139929936","5.06804679748614","5.18611082299384","4.97130257092038","3.80158739210129","3.2523238730567","4.026537119097","4.87160871754869","4.55311905821965","3.83313554770574","5.545543453537","5.48769252579291","5.37608261832799","4.71023484350742","5.42878258509225","4.13363419331971","4.55919176875394","6.05785906458677","5.97951437714366","5.83797904322318","","","","","","","","","","","","","","","","","","","","","","","","","4.84285686566253","6.83998223656721","9.38832772083979","10.58413068423","11.5750442390122","4.95918037606027","4.47210362973721","4.3216854169302","3.94105709996345","3.98149379462535","3.61824613471867","3.59037991931812","3.32927570321555","",
"Angola","AGO","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.78521241666833","3.17745379075588","5.16969314156703","3.52275914782064","2.57338628868441","2.01364344107582","3.78128722413993","3.54024260876605","4.08837543361488","4.55887011287978","4.29490084489249","6.50174783747514","9.83792102007157","12.0578889893322","23.0522447210945","19.8953702575374","18.7941962410168","20.0523058017824","21.3695825641095","19.911136858388","25.2237903625594","21.097874884911","16.9935160994185","14.7071937434042","",
"Albania","ALB","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.04608694909548","3.81328827719982","3.29388343605273","4.00975793379923","3.9731093081559","4.20904343894561","4.94918974198252","6.27967827413638","6.54762778953478","7.72965211932912","9.72249250351151","15.4654614588493","22.4133605703995","30.0302085566136","35.4399893371559","38.213860290514","39.0835781545141","41.1536452560602","40.8044457624753","39.7866620173861","39.2611330708896","37.1510311137333","36.6268665048697","35.0697619540501","33.0458979597962","",
"Andorra","AND","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Arab World","ARB","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","11.9530822237258","12.539580694536","12.4731250809703","12.8998924814049","12.8303767581598","14.9649022179108","14.6914027355623","14.3841461212869","15.1082300576172","15.9844400967176","14.6974555363123","14.3756539324727","16.210041144825","16.6233858003589","11.7079074014786","14.4188769003414","15.2888913143863","16.8178446450915","19.7054635675313","19.2472560444394","17.4578771079481","19.4469597570354","24.3470166561141","28.2608603069974","30.2015852538404","32.5757699410485","38.396979899385","37.5285046677107","38.7164969281109","35.7080979484698","27.0729344245838","24.6411215890424","22.0418605745307","23.3298068332152","25.3891465356008","27.1406438388318","26.781033232964","29.5081367362932","35.3126909682775","35.4526780558487","32.7287156236771","35.1009898795631","35.9884603221588","34.9160345808977","33.9949267473857","34.8988875088133","35.0429270388648","38.3216620235348","40.2426663634068","47.2474281793361","43.7515016964686","40.2708602233281","38.6040778549075","40.3612716084362","44.0081895615401","53.461687130765","57.7235522041989","55.5158048629802","","",
"United Arab Emirates","ARE","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","9.76283161559172","13.7917868099169","16.3016831132445","21.0377983724644","17.808421529707","15.5774632202824","16.5137518428739","18.5318313545854","21.301461837575","21.7558982779179","22.5650091240876","29.0821542930975","29.1855146029393","31.917803075814","30.285511568934","25.2051040967092","26.7564254311803","26.9843103379003","28.2605288932419","29.3290585138878","29.7391700677453","29.2294875592417","31.0768507832961","36.8585245795462","35.5652218775594","31.2783320589072","34.4158856335593","36.1155467394","36.1794938050462","37.7234589277655","43.765306039309","47.2941182239559","56.0379730932425","67.615153389619","84.4706803854695","74.4259775014001","63.6079858924493","60.5208754336025","60.028548095514","64.777601938777","79.0766933459849","87.6019639305456","83.4589458661043","78.6967263111459","",
"Argentina","ARG","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","13.6112443648555","14.0881217748183","12.0111143401459","11.5200601982166","10.6266940953325","10.1066697396366","11.0604753990949","10.9435707274347","13.8659232883292","15.9785011847982","17.5387441024278","18.0216983735412","17.6345260412367","16.705575724589","19.1738082781793","16.4413498377265","13.5627672951483","18.3829098551981","20.5571174145344","24.0562276271982","25.3957927507699","33.5523067783184","33.9063722686191","28.1182756416111","25.0009988367976","17.3641413760603","16.9072294948969","21.2973148810876","20.3358354792818","39.7174950191489","15.6016948142115","12.5872034907184","15.4453354474077","18.2846049267413","20.280577998757","19.9606075608912","20.1870018252819","21.9334587634322","24.1532987732827","24.8933437498898","23.8947336198062","20.833574652466","15.3318584042485","10.7627059172487","9.68251819633223","10.6534929189359","11.9102616607561","13.0985413493544","12.313946714342","12.4162075416805","12.6901062454749","14.0087151168124","15.2128150156924","15.7290920133564","13.8237692455151","14.4142330417064","13.6676334273514","15.9816593006879","","",
"Armenia","ARM","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.4445662335988","8.37626024971494","11.0754743553773","7.26585288985832","5.62321621979984","6.02810910850021","7.40964194612388","8.73147780051416","9.94687048479611","7.57305376396689","6.7765303289068","5.682312019798","6.99064791926593","8.04803898916131","8.83746295020032","13.5779444169139","19.3867396865468","24.8549219693588","28.4451645997959","35.367887872035","40.0600551046667","42.380240486921","48.9171731063841","45.630782609944","48.8756443742773","51.5425858055791","55.6127015852053","",
"American Samoa","ASM","Domestic credit to private sector (% of GDP)","FS.AST.PRVT.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
